Periods,Total Consumption,AC,Dish washer,Washing Machine,Dryer,Water heater,TV,Microwave,Kettle,Lighting,Refrigerator
85,1.350866525573733,0,1.28138125,0.0003625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1.31592926182153,0,0.03261875,1.0504875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.7787073223642407,0,0.03199375,0.53004375,0.0,0.0,0.0,0.0,0.0,0.0,0.14
88,0.671066104817841,0,0.03325,0.10714375,0.0,0.346,0.0,0.0,0.0,0.0,0.14
89,0.7029279052115752,0,0.0295125,0.17709375,0.0,0.207,0.0,0.0,0.0,0.0,0.0
90,0.7609926534194618,0,0.0,0.028525,0.0,0.373,0.0,0.0,0.0,0.0,0.0
91,0.7087097763254963,0,0.0,0.0,0.0,0.079,0.0,0.0,0.0,0.0,0.0
92,1.348283136352619,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
93,1.758426929837988,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2.575393016381577,0,0.0,0.0,0.0,0.0,0.0,0.0,1.921,0.0,0.0
95,1.047748856963071,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.7764929887461434,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9827950708322147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4.612333907962477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4.270957475172466,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.589786184899209,0,0.0,0.0,0.0,0.377,0.0,0.0,0.0,0.0,0.0
5,2.268584791740753,0,0.0,0.0,0.0,0.387,0.0,0.0,0.0,0.0,0.0
6,4.028980018128159,0,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.0,0.14
7,2.137939108273008,0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0
8,2.255052752963491,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2.234139602125905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
10,2.194527634068829,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
11,2.192682356053748,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2.189237837092263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2.21113513620456,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2.174598631505953,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
15,2.145074183264656,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2.186408410802472,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2.170539019872776,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
18,2.209535895258156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2.227988675408968,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2.138677219479041,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
21,2.150610017309898,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
22,2.180011447016858,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2.157745092301546,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2.166725445308273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2.148149646623124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
26,2.145320220333333,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2.178658243139131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2.232909416782518,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2.180626539688552,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2.182840873306649,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2.096604880735191,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2.125022162167439,0,0.0,0.0,0.0,0.0,0.0,1.665,0.0,0.0,0.0
33,2.143351923783913,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2.089100750140526,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2.20916683965514,0,0.0,0.0,0.0,0.0,0.0,0.0,1.85966666666666,0.0,0.0
36,2.429739071724506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,3.247074213871112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2.540578771163712,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1.921672524905499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
40,2.133633459571151,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1.7981619164294,0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1.707866312224764,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
43,1.726688147978592,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
44,1.772081987149587,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1.722259480742397,0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2.134248552242846,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,1.826456179327312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
48,1.721521369536364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,3.765966391711927,0,0.0,2.05103225806451,0.0,0.0,0.0330846153846153,0.0,0.0,0.0,0.0
50,4.574690236454822,0,0.0,2.08723870967741,2.12321666666666,0.0,0.0325923076923076,0.0,0.0,0.0,0.14
51,3.63556674531286,0,0.0,2.07290909090909,0.998283333333333,0.377,0.0328692307692307,0.0,0.0,0.0,0.0
52,3.031668760243972,0,0.0,0.0,1.986,0.387,0.032,0.0,0.0,0.0,0.0
53,2.173245427628227,0,0.0,0.0,0.176813559322033,0.456,0.0313153846153846,0.0,0.0,0.0,0.14
54,3.227022192773896,0,0.0,0.0,0.0,0.059,0.0,1.665,0.0,0.0,0.14
55,4.569400439478256,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,3.113599104113576,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2.425802478625666,0,0.0,0.0,0.0,0.0,0.0330846153846153,1.665,0.0,0.0503333333333333,0.0
58,1.480528060766768,0,0.0,0.0,0.0,0.0,0.0325923076923076,0.0,0.0,0.0686666666666666,0.14
59,1.937664934369535,0,0.0,0.0,0.0,0.0,0.0328692307692307,0.0,0.0,0.0686666666666666,0.0
60,1.585831926160731,0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.069,0.0
61,0.6344065815848959,0,0.0,0.0,0.0,0.0,0.0313153846153846,0.0,0.0,0.0676666666666666,0.0
62,0.3889846055791041,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0
63,0.9027100049776934,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686666666666666,0.0
64,1.319004725179998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0683333333333333,0.0
65,1.714632331613395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.0
66,3.6864964185291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121333333333333,0.0
67,3.303908776735612,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121666666666666,0.0
68,3.436153701149759,0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.136333333333333,0.0
69,3.55646582773305,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.0
70,1.958209029604105,0,0.1,0.0,0.0,0.377,0.0,0.0,0.0,0.342666666666666,0.0
71,2.121454624671616,0,0.8,0.0,0.0,0.387,0.0,0.0,0.0,0.342,0.0
72,2.480791763475084,0,1.7,0.0,0.0,0.456,0.0,0.0,0.0,0.0,0.14
73,2.312133352896668,0,0.4,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.0
74,2.642192080527514,0,0.0,2.05103225806451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2.413992699329147,0,0.0,2.08723870967741,0.0,0.0,0.0,0.0,0.0,0.0,0.14
76,2.247425603834489,0,0.0,2.07290909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.14
77,2.323328039521493,0,0.0,0.0,0.0,0.0,0.0,0.0,1.85966666666666,0.0,0.0
78,2.286053423616854,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,3.151611831224248,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2.772099652789226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
81,1.71906099884959,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,1.440301000037999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,1.167691927943345,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
84,1.203367302901581,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.7430319474060054,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.3802502896410536,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
87,0.3304277832338626,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
88,0.3133282069607775,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.3743453999927938,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.333134190989315,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.3875083831670392,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
92,0.4538153731756214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.3328881539206375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.3573688422540474,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.3827106603278282,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.901971893771661,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.070138230212722,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.457277557776746,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.992285163615937,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.7434363342883,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2.213349469822657,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2.281747774914999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2.159590370316626,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
8,2.154054536271384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2.222329822829385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2.171154112544469,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
11,2.245580325819408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
12,2.198833282770686,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2.200678560785767,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2.288267757234951,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2.217286062921497,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
16,2.209043821120802,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2.197603097427298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2.196618949152588,0,0.0,0.0,0.0,0.441,0.0,0.0,0.0,0.0,0.14
19,2.249762955986925,0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0
20,2.20240082026651,0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0
21,2.18972991122962,0,0.0,0.0,0.0,0.351,0.0,0.0,0.0,0.0,0.14
22,2.198587245702008,0,0.0,0.0,0.0,0.796,0.0,0.0,0.0,0.0,0.14
23,2.228480749546323,0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0
24,2.267723662000382,0,0.0,0.0,0.0,0.482,0.0,0.0,0.0,0.0,0.0
25,2.170539019872775,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2.210397024998527,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
27,2.226635471531242,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2.1309270518157,0,0.0,0.0,0.0,0.0,0.0,0.0,1.90980519480519,0.0,0.0
29,2.208305709914769,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2.136954959998298,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2.110752012184147,0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0
32,2.222452841363724,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2.141014571631477,0,1.24623125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2.168570723323355,0,0.06393125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2.156145851355142,0,0.06423125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2.085041138507348,0,0.0608937499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2.184809169856069,0,0.85850625,0.0,0.0,0.441,0.0,0.0,0.0,0.0,0.14
38,2.101525622108741,0,1.5756625,0.0,0.0,0.054,0.0,0.0,0.0,0.0,0.0
39,2.104724104001547,0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0
40,2.334153670543302,0,0.0,0.0,0.0,0.351,0.0,0.0,0.0,0.0,0.14
41,3.023549536977618,0,0.0,0.001,0.0,0.796,0.0,0.0,0.0,0.0,0.14
42,3.173140074733527,0,0.0,0.0017375,2.58396666666666,0.129,0.0,0.0,0.0,0.0,0.0
43,2.402674994169983,0,0.0,1.1349875,0.133717948717948,0.482,0.0,0.0,0.0,0.0,0.0
44,1.202875228764225,0,0.0,0.15715625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.4112509602944165,0,0.0,0.1242375,0.0,0.0,0.0,0.0,0.0,0.0,0.14
46,0.2341042708466273,0,0.0,0.1266125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.3107448177396638,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.3571228051853699,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
49,0.2793750914832845,0,0.0,0.0,0.0,0.0,0.135027777777777,0.0,0.0,0.0,0.0
50,0.3510948970027714,0,0.0,0.0,0.0,0.0,0.125533333333333,0.0,0.0,0.0,0.0
51,0.3713929551686641,0,0.0,0.0,0.0,0.0,0.111972222222222,0.0,0.0,0.0,0.14
52,0.3060701134347917,0,0.0,0.0,0.0,0.0,0.104211111111111,0.0,0.0,0.0,0.14
53,0.3897227167851365,0,0.0,0.0,0.0,0.0,0.187658823529411,0.0,0.0,0.0,0.0
54,0.2525570509974386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.2981969272371121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.3208323375554408,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
57,0.2493585691046313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.3437137849424469,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.3911989391972016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.4082985154702868,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.5240589562830436,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.3804963267097309,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.4356086300934875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.4233067766596134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.3563846939793373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136666666666666,0.0
66,0.4561527253280577,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218,0.0
67,0.8341886813510138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222666666666666,0.0
68,1.440424018572337,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
69,1.912200097761415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
70,1.945292083498537,0,0.0,0.0,0.0,0.441,0.0,0.0,0.0,0.22,0.0
71,2.188745762954909,0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.22,0.0
72,2.223313971104096,0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.22,0.0
73,2.315577871858152,0,0.0,0.0,0.0,0.351,0.0,0.0,0.0,0.22,0.14
74,2.378686379973927,0,0.0,0.0,0.0,0.796,0.0,0.0,0.0,0.22,0.0
75,2.091192065224287,0,0.0,0.0,0.0,0.129,0.0,0.0,0.0,0.22,0.0
76,2.070401932921039,0,0.0,0.0,0.0,0.482,0.0,0.0,0.0,0.22,0.14
77,2.835823253576695,0,1.24623125,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.14
78,2.151594165584608,0,0.06393125,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
79,1.258233569216659,0,0.06423125,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
80,1.279023701519907,0,0.0608937499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,1.133492775397174,0,0.85850625,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.14
82,3.272785087547908,0,1.5756625,0.0017375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,4.233436822199149,0,0.0,1.1349875,0.0,0.0,0.0,0.0,2.345,0.0,0.0
84,2.34227289380966,0,0.0,0.15715625,0.0,0.0,0.0,0.0,0.0,0.0,0.14
85,1.799023046169772,0,0.0,0.1242375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,1.95082791754378,0,0.0,0.1266125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,1.890056761580441,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
88,4.230115321772004,0,0.0,0.0,0.0,0.0,0.135027777777777,0.0,0.0,0.0,0.14
89,2.963885547823327,0,0.0,0.0,0.0,0.0,0.125533333333333,0.0,0.0,0.0,0.0
90,2.066834395425215,0,0.0,0.0,0.0,0.0,0.111972222222222,0.0,0.0,0.0,0.0
91,2.095989788063497,0,0.0,0.0,0.0,0.0,0.104211111111111,0.0,0.0,0.0,0.0
92,1.674159233815948,0,0.0,0.0,0.0,0.0,0.187658823529411,1.14,0.0,0.0,0.14
93,1.730378704008754,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1.55458521843869,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,1.554831255507368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,1.577466665825696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.556922570591126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.430336498756561,0,0.0,0.0,0.0,0.377,0.0,0.0,0.0,0.0,0.0
3,1.304365519593688,0,0.0,0.0,0.0,0.387,0.0,0.0,0.0,0.0,0.0
4,1.218621601159584,0,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.0,0.0
5,0.7922393611415023,0,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.0,0.14
6,0.2648589044313129,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.2625215522788767,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.2801132026893169,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
9,0.2663351268433778,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
10,0.3002882423208708,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.3325190983176212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.3310428759055564,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.3323960797832826,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
14,0.2713788867512661,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.2744543501097347,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.2764226466591547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
17,0.2695336087361851,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.3084074655872277,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.2512038471197124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
20,0.2911848707798037,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
21,0.3759446409391976,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.2970897604280635,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.2900777039707552,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.2742083130410573,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
25,0.2697796458048624,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.3041018168853718,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.2460370686774853,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.2825735733760918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.3011493720612419,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.2794981100176233,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.3845559383429095,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.2785139617429133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.2374257712737732,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.3247689306542805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.2348423820526596,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.2931531673292236,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.2994271125804995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.3750835111988261,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.6492918242398837,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
40,0.9759060329092459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1.322941318278839,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,1.294770073915267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
43,1.375962306578837,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
44,1.636515562308293,0,0.0,0.0,0.0,0.658,0.0,0.0,0.0,0.0,0.0
45,2.43810433205954,0,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0
46,2.440195647143299,0,0.0,0.75584375,0.0,0.557,0.0,0.0,0.0,0.0,0.0
47,2.424695311816617,0,0.0,2.03565625,0.0,0.101,0.0,0.0,0.0,0.0,0.14
48,2.263664050367202,0,0.0,0.5508125,0.0,1.016,0.0,0.0,0.0,0.0,0.0
49,3.319163074993615,0,2.03547741935483,0.116412499999999,0.0,0.793,0.0,0.0,0.0,0.0,0.0
50,5.043144815216754,0,2.08031612903225,0.111224999999999,0.0,0.103,0.0,0.0,0.0,0.0,0.14
51,3.413395272297092,0,2.11394193548387,0.1046875,0.0,0.418,0.06278,0.0,0.0,0.0,0.0
52,2.997346589163463,0,2.09,0.0,0.0,0.397,0.1082,0.0,0.0,0.0,0.0
53,2.128343662594586,0,0.0,0.0,0.0,0.118,0.107986666666666,1.17746031746031,0.0,0.0,0.14
54,1.735176426847965,0,0.0,0.0,0.0,0.469,0.1076,0.0,0.0,0.0,0.14
55,1.567010090406903,0,0.0,0.0,0.0,0.0,0.0849866666666666,0.0,0.0,0.0,0.0
56,1.546219958103656,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,1.418403700925702,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,1.610558651562819,0,0.0,0.0,0.0,0.0,0.0,1.17746031746031,0.0,0.0,0.14
59,1.542406383539155,0,0.0,0.0,1.02526875,0.0,0.0,0.0,0.0,0.0,0.0
60,1.700977274301793,0,0.0,0.0,1.47684375,0.0,0.0,0.0,0.0,0.0,0.0
61,1.806158121161419,0,0.0,0.0,0.05834375,0.0,0.0,0.0,0.0,0.0,0.0
62,0.7789533594329182,0,0.0,0.0,0.02115,0.0,0.0,0.0,0.0,0.0,0.0
63,0.8430460158234031,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.8111842154296689,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.8097079930176039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.8288988843744478,0,0.0,0.0,0.0,0.0,0.0699885714285714,0.0,0.0,0.0,0.0
67,0.767635654273754,0,0.0,0.0,0.0,0.441,0.0793828571428571,0.0,0.0,0.0,0.0
68,0.8461214791818717,0,0.0,0.0,0.0,0.054,0.0719028571428571,0.0,0.0,0.0,0.0
69,0.8413237563426609,0,0.0,0.0,0.0,0.625,0.0366457142857142,0.0,0.0,0.0,0.0
70,0.7394644099101819,0,0.0,0.0,0.0,0.351,0.0367942857142857,0.0,0.0,0.0,0.0
71,0.9445363066528656,0,0.0,0.0,0.0,0.796,0.03688,0.0,0.0,0.100333333333333,0.0
72,0.7923623796758413,0,0.0,0.0,0.0,0.129,0.0351428571428571,0.0,0.0,0.221,0.14
73,0.7764929887461434,0,0.0,0.0,0.0,0.482,0.0250685714285714,0.0,0.0,0.22,0.0
74,0.8279147360997379,0,0.0,0.0,0.0,0.0,0.0250857142857142,0.0,0.0,0.22,0.0
75,0.7745246921967234,0,0.0,0.0,0.0,0.0,0.02516,0.0,0.0,0.22,0.14
76,0.7784612852955632,0,0.0,0.0,0.0,0.0,0.0251028571428571,0.0,0.0,0.22,0.14
