Hour,Starting minute (inclussive),Ending minute (exclussive),Generated power,TemperatureC,DewpointC,PressurehPa,WindDirectionDegrees,WindSpeedKMH,WindSpeedGustKMH,Humidity,HourlyPrecipMM,dailyrainMM,SolarRadiationWatts_m2
15,20,25,415,13,9,1022,179,4,11,77,0,1,63
15,25,30,450,13,9,1022,176,3,11,77,0,1,69
15,30,35,401,13,9,1022,179,3,9,77,0,1,67
15,35,40,337,13,9,1022,180,4,9,77,0,1,49
15,40,45,388,13,9,1022,179,0,8,77,0,1,62
15,45,50,379,13,9,1021,180,4,9,76,0,1,62
15,50,55,350,13,9,1021,175,11,11,77,0,1,54
15,55,60,346,13,9,1021,175,9,11,77,0,1,56
16,0,5,355,13,9,1021,190,11,16,78,0,1,58
16,5,10,347,13,9,1022,199,11,16,79,0,1,54
16,10,15,346,13,9,1022,180,3,14,79,0,1,54
16,15,20,338,13,9,1022,161,0,11,80,0,1,53
16,20,25,341,13,9,1022,191,14,14,80,0,1,53
16,25,30,389,12,10,1022,167,9,16,81,0,1,62
16,30,35,404,12,10,1022,175,14,14,81,0,1,65
16,35,40,351,12,10,1022,174,0,12,82,0,1,56
16,40,45,255,12,10,1022,188,4,12,81,0,1,44
16,45,50,188,12,10,1022,171,3,12,82,0,1,30
16,50,55,156,12,9,1022,150,4,14,81,0,1,26
16,55,60,120,12,10,1022,140,4,14,81,0,1,19
17,0,5,91,12,9,1022,152,6,14,81,0,1,14
17,5,10,70,12,9,1022,166,0,14,81,0,1,9
17,10,15,45,12,10,1022,148,0,16,82,0,1,5
17,15,20,18,12,10,1022,155,9,16,82,0,1,0
17,20,25,0,12,9,1022,155,3,14,82,0,1,0
17,25,30,0,12,9,1022,155,3,12,82,0,1,0
17,30,35,0,12,10,1022,155,3,11,83,0,1,0
17,35,40,0,12,10,1022,154,0,9,83,0,1,0
17,40,45,0,12,10,1021,153,0,9,83,0,1,0
17,45,50,0,12,10,1021,156,0,11,83,0,1,0
17,50,55,0,12,10,1021,156,4,11,84,0,1,0
17,55,60,0,12,10,1021,150,0,11,84,0,1,0
18,0,5,0,12,10,1021,150,1,11,84,0,1,0
18,5,10,0,12,10,1021,150,3,8,84,0,1,0
18,10,15,0,12,10,1021,150,3,9,84,0,1,0
18,15,20,0,12,10,1021,150,3,9,84,0,1,0
18,20,25,0,12,10,1021,150,0,9,84,0,1,0
18,25,30,0,12,10,1021,150,1,8,85,0,1,0
18,30,35,0,12,10,1021,150,0,9,85,0,1,0
18,35,40,0,12,10,1021,150,4,9,85,0,1,0
18,40,45,0,12,10,1021,150,0,9,85,0,1,0
18,45,50,0,12,10,1021,150,0,8,85,0,1,0
18,50,55,0,12,10,1021,148,1,11,85,0,1,0
18,55,60,0,12,10,1021,148,0,11,85,0,1,0
19,0,5,0,12,9,1021,148,0,8,85,0,1,0
19,5,10,0,12,9,1021,148,8,9,85,0,1,0
19,10,15,0,11,10,1021,140,0,11,86,0,1,0
19,15,20,0,11,9,1021,140,0,8,85,0,1,0
19,20,25,0,11,9,1021,140,8,8,85,0,1,0
19,25,30,0,11,9,1021,139,0,12,85,0,1,0
19,30,35,0,11,9,1020,145,0,16,85,0,1,0
19,35,40,0,11,9,1020,136,0,16,85,0,1,0
19,40,45,0,11,9,1020,121,0,12,85,0,1,0
19,45,50,0,11,9,1021,118,4,12,85,0,1,0
19,50,55,0,11,9,1020,121,1,11,85,0,1,0
19,55,60,0,11,9,1020,132,6,14,86,0,1,0
20,0,5,0,11,9,1020,124,0,14,86,0,1,0
20,5,10,0,11,9,1020,125,8,11,86,0,1,0
20,10,15,0,11,9,1021,127,0,11,85,0,1,0
20,15,20,0,11,9,1021,130,0,11,85,0,1,0
20,20,25,0,11,9,1021,146,6,12,85,0,1,0
20,25,30,0,11,9,1020,146,6,12,85,0,1,0
20,30,35,0,11,9,1020,144,4,12,85,0,1,0
20,35,40,0,11,9,1020,145,6,12,84,0,1,0
20,40,45,0,12,9,1020,155,9,11,84,0,1,0
20,45,50,0,12,9,1020,155,0,12,83,0,1,0
20,50,55,0,12,9,1020,155,0,9,83,0,1,0
20,55,60,0,12,8,1020,155,0,9,82,0,1,0
21,0,5,0,12,9,1020,149,4,12,83,0,1,0
21,5,10,0,12,8,1020,127,8,14,82,0,1,0
21,10,15,0,12,8,1020,121,0,14,82,0,1,0
21,15,20,0,12,9,1020,131,3,12,83,0,1,0
21,20,25,0,12,9,1020,130,11,12,83,0,1,0
21,25,30,0,12,9,1020,134,12,12,83,0,1,0
21,30,35,0,11,9,1020,130,4,16,83,0,1,0
21,35,40,0,12,9,1020,150,0,20,83,0,1,0
21,40,45,0,12,9,1020,141,3,20,83,0,1,0
21,45,50,0,12,9,1020,125,16,20,83,0,1,0
21,50,55,0,12,9,1020,157,9,20,83,0,1,0
21,55,60,0,12,9,1020,149,4,12,82,0,1,0
22,0,5,0,12,9,1020,147,6,14,82,0,1,0
22,5,10,0,12,9,1020,176,11,14,82,0,1,0
22,10,15,0,12,9,1020,142,8,14,82,0,1,0
22,15,20,0,12,9,1020,150,0,16,82,0,1,0
22,20,25,0,12,9,1020,146,3,16,82,0,1,0
22,25,30,0,12,9,1020,158,4,16,82,0,1,0
22,30,35,0,12,9,1020,136,4,19,81,0,1,0
22,35,40,0,12,9,1020,135,6,19,81,0,1,0
22,40,45,0,12,9,1020,164,8,19,81,0,1,0
22,45,50,0,12,9,1020,134,11,19,81,0,1,0
22,50,55,0,12,9,1020,140,4,16,81,0,1,0
22,55,60,0,12,9,1020,94,6,16,81,0,1,0
23,0,5,0,12,9,1020,171,14,25,80,0,1,0
23,5,10,0,12,9,1019,142,6,19,81,0,1,0
23,10,15,0,12,9,1019,153,8,19,81,0,1,0
23,15,20,0,12,9,1019,161,6,12,82,0,1,0
23,20,25,0,12,9,1020,162,8,19,82,0,1,0
23,25,30,0,12,9,1020,154,6,22,82,0,1,0
23,30,35,0,12,9,1019,163,11,22,83,0,1,0
23,35,40,0,12,9,1019,163,9,19,83,0,1,0
23,40,45,0,12,9,1019,161,0,17,83,0,1,0
23,45,50,0,12,10,1019,142,3,17,84,0,1,0
23,50,55,0,12,10,1019,140,1,17,84,0,1,0
23,55,60,0,12,9,1019,134,4,16,84,0,1,0
0,0,5,0,12,10,1019,144,0,19,84,0,1,0
0,5,10,0,0,0,0,0,0,0,0,0,0,0
0,10,15,0,12,9,1019,156,4,19,83,0,0,0
0,15,20,0,12,10,1019,163,11,17,84,0,0,0
0,20,25,0,12,10,1019,163,8,17,84,0,0,0
0,25,30,0,12,10,1019,150,3,16,84,0,0,0
0,30,35,0,12,10,1019,167,4,16,84,0,0,0
0,35,40,0,12,10,1019,157,9,19,84,0,0,0
0,40,45,0,12,10,1018,149,14,24,84,0,0,0
0,45,50,0,12,10,1018,123,4,24,84,0,0,0
0,50,55,0,12,10,1018,117,3,22,83,0,0,0
0,55,60,0,12,10,1018,161,11,22,82,0,0,0
1,0,5,0,12,10,1018,161,11,25,82,0,0,0
1,5,10,0,12,10,1018,153,8,24,82,0,0,0
1,10,15,0,12,9,1017,188,8,22,81,0,0,0
1,15,20,0,12,9,1017,167,12,22,81,0,0,0
1,20,25,0,12,10,1017,177,9,38,81,0,0,0
1,25,30,0,12,10,1017,146,16,38,81,0,0,0
1,30,35,0,12,10,1017,163,12,25,81,0,0,0
1,35,40,0,12,10,1017,141,8,25,81,0,0,0
1,40,45,0,12,10,1017,154,9,25,82,0,0,0
1,45,50,0,12,10,1017,173,11,24,82,0,0,0
1,50,55,0,12,10,1017,111,11,19,82,0,0,0
1,55,60,0,0,0,0,0,0,0,0,0,0,0
2,0,5,0,12,10,1017,169,11,22,82,0,0,0
2,5,10,0,12,10,1017,161,8,32,82,0,0,0
2,10,15,0,12,10,1017,157,8,32,82,0,0,0
2,15,20,0,12,10,1017,167,9,37,82,0,0,0
2,20,25,0,12,10,1017,175,14,37,83,0,0,0
2,25,30,0,12,10,1017,142,8,22,83,0,0,0
2,30,35,0,12,10,1017,161,12,27,83,0,0,0
2,35,40,0,12,10,1017,164,16,32,83,0,0,0
2,40,45,0,12,10,1017,158,9,32,84,0,0,0
2,45,50,0,12,10,1017,189,9,20,84,0,0,0
2,50,55,0,12,10,1017,185,14,24,84,0,0,0
2,55,60,0,12,10,1017,184,16,24,84,0,0,0
3,0,5,0,12,10,1017,166,14,17,84,0,0,0
3,5,10,0,12,10,1017,178,8,17,84,0,0,0
3,10,15,0,12,10,1017,159,8,22,84,0,0,0
3,15,20,0,12,10,1016,147,8,17,84,0,0,0
3,20,25,0,12,10,1016,181,9,20,84,0,0,0
3,25,30,0,12,10,1016,205,6,20,84,0,0,0
3,30,35,0,12,10,1016,147,0,24,84,0,0,0
3,35,40,0,12,10,1016,170,17,17,84,0,0,0
3,40,45,0,12,10,1016,151,8,22,84,0,0,0
3,45,50,0,12,10,1016,161,8,27,84,0,0,0
3,50,55,0,12,10,1016,198,17,27,84,0,0,0
3,55,60,0,12,10,1016,157,12,27,84,0,0,0
4,0,5,0,12,10,1016,152,14,29,85,0,0,0
4,5,10,0,12,10,1016,164,9,24,84,0,0,0
4,10,15,0,12,10,1016,149,0,29,85,0,0,0
4,15,20,0,12,10,1016,172,4,35,85,0,0,0
4,20,25,0,13,10,1016,171,9,35,85,0,0,0
4,25,30,0,13,10,1015,180,11,25,85,0,0,0
4,30,35,0,13,10,1015,157,11,27,85,0,0,0
4,35,40,0,13,10,1015,152,16,32,85,0,0,0
4,40,45,0,13,10,1015,169,11,32,85,0,0,0
4,45,50,0,13,10,1015,164,11,29,84,0,0,0
4,50,55,0,13,10,1015,126,3,22,84,0,0,0
4,55,60,0,13,10,1015,103,6,19,84,0,0,0
5,0,5,0,13,10,1015,132,14,25,84,0,0,0
5,5,10,0,13,10,1015,165,27,30,84,0,0,0
5,10,15,0,13,10,1015,161,19,32,84,0,0,0
5,15,20,0,13,10,1015,178,14,32,84,0,0,0
5,20,25,0,13,10,1015,169,25,32,84,0,0,0
5,25,30,0,13,11,1015,167,9,32,84,0,0,0
5,30,35,0,13,11,1015,193,14,29,84,0,0,0
5,35,40,0,13,11,1015,169,14,29,84,0,0,0
5,40,45,0,13,11,1015,177,11,29,85,0,0,0
5,45,50,0,13,11,1015,144,12,35,86,0,0,0
5,50,55,0,13,11,1014,169,8,33,87,0,0,0
5,55,60,0,13,11,1014,115,11,29,88,0,0,0
6,0,5,0,13,11,1014,183,11,30,88,0,0,0
6,5,10,0,12,11,1014,182,9,30,89,0,0,0
6,10,15,0,12,11,1014,159,14,32,90,0,0,0
6,15,20,0,12,11,1014,203,14,27,90,0,0,0
6,20,25,0,12,11,1014,155,12,35,91,0,0,0
6,25,30,0,12,11,1014,149,8,30,91,0,0,0
6,30,35,0,12,11,1014,134,11,24,92,0,0,0
6,35,40,0,12,11,1014,184,11,25,92,0,0,0
6,40,45,0,12,11,1014,177,9,25,92,0,0,0
6,45,50,0,12,11,1014,178,6,24,92,0,0,0
6,50,55,0,12,11,1014,149,14,24,92,0,0,0
6,55,60,0,12,11,1014,179,12,25,92,0,0,0
7,0,5,0,12,11,1014,206,16,29,92,1,0,0
7,5,10,0,12,11,1014,145,12,30,92,1,0,0
7,10,15,0,12,11,1014,192,11,22,92,1,1,0
7,15,20,0,12,11,1014,189,20,29,93,1,1,0
7,20,25,0,12,11,1014,209,30,30,93,1,1,0
7,25,30,0,12,11,1014,203,24,30,93,1,1,0
7,30,35,0,12,11,1014,199,20,30,93,1,1,0
7,35,40,0,12,11,1014,173,16,30,93,1,1,0
7,40,45,0,12,11,1014,163,9,24,93,1,1,0
7,45,50,0,12,11,1014,163,8,27,93,1,1,0
7,50,55,0,12,11,1014,175,16,27,93,1,2,0
7,55,60,0,12,11,1014,173,8,29,94,2,2,0
8,0,5,0,12,11,1014,149,4,29,94,5,2,0
8,5,10,0,12,11,1014,165,14,20,94,4,3,0
8,10,15,0,12,11,1014,169,9,20,94,10,3,0
8,15,20,0,12,12,1014,161,11,20,95,8,4,0
8,20,25,0,12,12,1014,161,8,22,95,4,4,0
8,25,30,0,12,12,1014,144,22,22,95,5,5,0
8,30,35,0,13,12,1014,176,6,24,95,6,5,0
8,35,40,0,13,12,1014,180,11,25,95,6,6,0
8,40,45,20,13,12,1014,164,19,24,95,3,6,5
8,45,50,56,13,12,1014,167,12,25,95,3,6,7
8,50,55,48,13,12,1014,180,6,22,96,2,6,5
8,55,60,54,13,12,1014,120,6,24,95,1,6,7
9,0,5,63,13,12,1014,144,12,24,96,1,6,9
9,5,10,111,13,12,1014,149,20,24,96,1,7,19
9,10,15,110,13,12,1014,153,19,25,96,1,7,18
9,15,20,128,13,12,1014,176,8,29,96,3,7,18
9,20,25,141,13,12,1014,177,9,32,96,2,7,18
9,25,30,130,13,12,1014,157,19,32,96,6,8,14
9,30,35,149,13,12,1013,138,12,29,96,6,8,21
9,35,40,144,13,12,1013,177,9,33,96,2,8,23
9,40,45,100,13,12,1013,202,9,33,96,2,8,11
9,45,50,127,13,12,1013,158,16,29,96,1,8,14
9,50,55,165,13,12,1014,194,14,27,96,4,9,26
9,55,60,158,13,12,1013,198,17,27,96,4,9,23
10,0,5,122,13,12,1014,178,11,32,96,2,9,16
10,5,10,124,13,12,1014,184,4,32,96,1,9,16
10,10,15,135,13,13,1013,182,6,27,96,1,9,14
10,15,20,129,13,13,1013,173,11,27,96,1,9,16
10,20,25,121,13,13,1013,153,3,25,97,1,10,21
10,25,30,127,13,13,1013,175,17,27,96,5,10,19
10,30,35,149,13,13,1013,169,11,27,96,3,10,21
10,35,40,155,13,13,1013,158,17,29,96,1,10,21
10,40,45,139,14,13,1013,198,9,29,96,1,10,19
10,45,50,149,14,13,1013,202,20,30,96,1,10,21
10,50,55,142,14,13,1013,200,19,32,96,1,10,18
10,55,60,212,14,13,1013,180,11,33,97,1,11,32
11,0,5,206,14,13,1013,181,4,37,97,3,11,28
11,5,10,177,14,13,1013,171,8,37,97,4,11,23
11,10,15,186,14,13,1013,172,11,33,97,3,12,23
11,15,20,152,14,13,1013,180,8,35,97,4,12,21
11,20,25,100,14,13,1013,198,16,37,97,14,13,16
11,25,30,144,14,13,1013,188,9,25,97,6,14,18
11,30,35,119,14,13,1013,207,14,24,97,6,15,16
11,35,40,94,14,13,1013,178,8,24,97,12,16,11
11,40,45,113,14,13,1013,195,1,27,97,8,17,12
11,45,50,164,14,13,1013,173,19,27,97,8,17,28
11,50,55,95,14,13,1013,267,11,30,97,8,18,11
11,55,60,111,14,13,1012,190,6,30,97,6,19,14
12,0,5,137,14,13,1012,198,19,29,97,12,20,21
12,5,10,200,14,13,1012,176,14,29,97,8,20,30
12,10,15,169,14,13,1012,204,8,20,97,7,21,23
12,15,20,135,14,14,1012,215,16,35,97,6,22,19
12,20,25,133,14,14,1012,215,9,35,97,6,22,18
12,25,30,170,14,14,1012,246,3,29,97,5,22,26
12,30,35,164,14,14,1012,228,9,29,97,5,23,26
12,35,40,159,14,14,1012,202,6,29,97,8,24,19
12,40,45,153,14,14,1011,186,8,35,97,7,24,18
12,45,50,197,14,14,1011,213,12,35,97,9,25,26
12,50,55,149,0,0,0,0,0,0,0,0,0,0
12,55,60,103,14,14,1011,219,29,35,97,8,26,14
13,0,5,104,14,14,1012,180,6,37,97,7,27,14
13,5,10,134,14,14,1012,161,3,32,97,9,28,19
13,10,15,149,14,14,1011,212,0,32,97,8,29,23
13,15,20,147,14,14,1011,223,9,32,97,7,29,19
13,20,25,163,14,14,1011,198,14,32,97,5,30,23
13,25,30,131,14,14,1011,187,9,32,97,4,30,18
13,30,35,91,14,14,1011,189,19,38,97,3,30,12
13,35,40,80,14,14,1011,200,1,40,97,2,31,9
13,40,45,93,14,14,1011,219,4,40,97,2,31,11
13,45,50,107,14,14,1011,190,3,33,97,7,31,14
13,50,55,101,14,14,1011,216,16,30,97,7,32,12
13,55,60,97,0,0,0,0,0,0,0,0,0,0
14,0,5,89,14,14,1011,225,12,37,97,4,33,11
14,5,10,82,14,14,1011,216,6,37,97,7,34,11
14,10,15,75,0,0,0,0,0,0,0,0,0,0
14,15,20,72,14,14,1011,192,16,30,97,3,34,9
14,20,25,71,14,14,1011,187,6,25,97,2,35,9
14,25,30,70,14,14,1011,207,19,37,97,3,35,9
14,30,35,76,14,14,1010,225,24,37,98,8,36,11
14,35,40,77,14,14,1010,213,11,27,98,8,36,11
14,40,45,69,15,15,1010,186,16,24,98,3,36,9
14,45,50,67,14,14,1010,202,14,24,98,2,37,9
14,50,55,57,15,15,1010,170,6,24,98,2,37,7
14,55,60,57,15,15,1010,202,16,30,98,2,37,7
15,0,5,68,15,15,1010,215,24,30,98,1,37,9
15,5,10,65,15,15,1010,189,4,27,98,1,37,7
15,10,15,52,15,15,1010,234,9,27,98,1,37,5
15,15,20,54,15,15,1010,200,8,29,98,1,37,5
15,20,25,52,15,15,1010,185,17,29,98,1,37,5
15,25,30,54,15,15,1010,187,14,29,98,1,37,5
15,30,35,57,15,15,1010,209,8,29,98,1,38,7
15,35,40,52,15,15,1010,197,9,24,98,1,38,5
15,40,45,49,15,15,1010,209,9,24,98,1,38,5
15,45,50,49,15,15,1010,198,11,27,98,0,38,5
15,50,55,55,15,15,1010,196,8,32,98,7,38,7
15,55,60,65,15,15,1010,225,12,32,98,13,39,9
16,0,5,60,15,15,1010,178,9,29,98,6,40,7
16,5,10,47,15,15,1010,217,4,29,98,8,41,5
16,10,15,32,15,15,1010,233,16,25,98,4,41,0
16,15,20,0,15,15,1010,219,12,32,98,3,42,0
16,20,25,0,15,15,1010,215,19,25,98,9,42,0
16,25,30,0,15,15,1010,217,9,25,98,8,43,0
16,30,35,0,15,15,1010,225,17,29,98,4,44,0
16,35,40,0,15,15,1010,198,6,29,98,3,44,0
16,40,45,0,15,15,1010,246,8,27,98,7,45,0
16,45,50,0,15,15,1010,207,9,25,98,6,45,0
16,50,55,0,15,15,1010,242,6,29,98,4,45,0
16,55,60,0,15,15,1010,239,22,30,98,2,46,0
17,0,5,0,15,15,1010,217,17,24,98,2,46,0
17,5,10,0,15,15,1010,230,11,25,98,2,46,0
17,10,15,0,15,15,1010,223,19,32,98,6,47,0
17,15,20,0,15,15,1010,224,9,32,98,6,47,0
17,20,25,0,15,15,1009,204,6,24,98,5,48,0
17,25,30,0,15,15,1009,226,6,24,98,5,48,0
17,30,35,0,15,15,1009,225,16,25,98,2,48,0
17,35,40,0,15,15,1009,236,11,25,98,2,48,0
17,40,45,0,15,15,1009,284,16,24,98,2,49,0
17,45,50,0,15,15,1009,238,17,24,98,4,49,0
17,50,55,0,15,15,1009,204,11,24,98,1,49,0
17,55,60,0,15,15,1009,222,11,20,98,1,49,0
18,0,5,0,15,15,1010,217,3,20,98,6,50,0
18,5,10,0,15,15,1010,286,0,22,98,5,50,0
18,10,15,0,15,15,1010,256,17,27,98,3,50,0
18,15,20,0,15,15,1010,251,6,25,98,3,51,0
18,20,25,0,15,15,1009,235,0,16,98,2,51,0
18,25,30,0,15,15,1010,213,0,12,98,2,51,0
18,30,35,0,15,15,1010,284,11,17,98,3,51,0
18,35,40,0,15,15,1010,280,0,17,98,4,52,0
18,40,45,0,15,15,1010,231,1,11,98,3,52,0
18,45,50,0,15,15,1010,268,0,12,98,4,52,0
18,50,55,0,15,15,1010,248,3,9,98,2,53,0
18,55,60,0,15,15,1010,248,0,11,98,3,53,0
19,0,5,0,14,14,1010,248,0,11,98,2,53,0
19,5,10,0,14,14,1010,289,1,4,98,4,53,0
19,10,15,0,14,13,1010,253,3,6,98,2,54,0
19,15,20,0,14,13,1010,332,3,9,98,6,54,0
19,20,25,0,14,13,1010,304,0,9,98,6,55,0
19,25,30,0,13,13,1010,282,1,6,98,5,55,0
19,30,35,0,13,13,1011,275,3,6,98,4,55,0
19,35,40,0,13,13,1011,317,3,6,98,3,56,0
19,40,45,0,13,13,1011,314,0,6,98,7,56,0
19,45,50,0,13,13,1011,296,3,4,98,5,56,0
19,50,55,0,13,13,1011,250,0,6,98,2,56,0
19,55,60,0,13,13,1011,327,0,6,98,1,57,0
20,0,5,0,13,13,1011,283,1,6,98,1,57,0
20,5,10,0,13,12,1011,313,3,6,98,1,57,0
20,10,15,0,13,12,1011,297,1,6,98,1,57,0
20,15,20,0,13,12,1011,276,1,4,98,4,57,0
20,20,25,0,13,12,1011,275,0,4,98,2,58,0
20,25,30,0,13,12,1011,273,0,4,98,2,58,0
20,30,35,0,13,12,1011,274,0,4,98,2,58,0
20,35,40,0,13,12,1011,273,0,4,98,2,58,0
20,40,45,0,13,12,1011,270,0,4,98,2,58,0
20,45,50,0,13,12,1011,256,0,4,98,1,58,0
20,50,55,0,13,12,1011,262,1,4,98,1,58,0
20,55,60,0,13,12,1011,262,0,4,98,1,59,0
21,0,5,0,13,12,1011,262,0,1,98,1,59,0
21,5,10,0,13,12,1011,262,0,3,98,1,59,0
21,10,15,0,13,12,1011,262,0,3,98,2,59,0
21,15,20,0,13,12,1011,262,1,3,98,4,59,0
21,20,25,0,13,12,1011,262,0,3,98,3,60,0
21,25,30,0,13,12,1011,254,0,4,98,2,60,0
21,30,35,0,13,13,1011,225,0,4,98,2,60,0
21,35,40,0,13,13,1011,240,1,4,98,2,61,0
21,40,45,0,13,13,1011,240,1,4,98,3,61,0
21,45,50,0,13,13,1011,241,1,3,98,2,61,0
21,50,55,0,13,13,1012,256,0,3,98,2,61,0
21,55,60,0,13,13,1011,252,0,4,98,1,61,0
22,0,5,0,13,13,1011,250,0,4,98,1,61,0
22,5,10,0,13,13,1011,251,0,4,98,1,62,0
22,10,15,0,13,13,1011,242,4,4,98,1,62,0
22,15,20,0,13,13,1011,239,0,4,98,1,62,0
22,20,25,0,13,13,1011,236,0,3,98,0,62,0
22,25,30,0,14,13,1011,224,0,4,98,0,62,0
22,30,35,0,14,13,1011,224,0,4,98,0,62,0
22,35,40,0,14,13,1011,233,0,6,98,2,62,0
22,40,45,0,14,13,1011,222,1,6,98,2,62,0
22,45,50,0,14,13,1011,194,0,3,98,3,63,0
22,50,55,0,14,13,1011,227,0,3,98,2,63,0
22,55,60,0,14,13,1011,225,0,3,98,2,63,0
23,0,5,0,14,13,1011,247,0,3,98,1,63,0
23,5,10,0,14,13,1011,250,0,4,98,0,63,0
23,10,15,0,14,13,1011,215,0,3,98,0,63,0
23,15,20,0,14,13,1011,257,0,0,98,2,63,0
23,20,25,0,13,13,1011,257,0,0,98,2,64,0
23,25,30,0,13,12,1011,250,0,1,98,2,64,0
23,30,35,0,13,13,1011,309,0,0,98,11,64,0
23,35,40,0,12,12,1011,285,0,0,98,11,65,0
23,40,45,0,12,12,1011,263,0,1,98,5,66,0
23,45,50,0,12,12,1011,315,0,1,98,4,66,0
23,50,55,0,12,12,1011,300,0,1,98,4,67,0
23,55,60,0,12,12,1011,283,0,0,98,4,34,0
0,0,5,0,12,12,1011,290,0,3,98,3,67,0
0,5,10,0,0,0,0,0,0,0,0,0,0,0
0,10,15,0,12,11,1011,288,0,3,98,2,0,0
0,15,20,0,12,11,1011,288,0,0,98,1,0,0
0,20,25,0,12,11,1011,288,0,0,98,1,0,0
0,25,30,0,12,11,1011,288,0,0,98,0,0,0
0,30,35,0,12,11,1011,288,0,0,98,0,0,0
0,35,40,0,12,11,1011,288,0,0,98,0,0,0
0,40,45,0,12,11,1011,288,0,0,98,0,0,0
0,45,50,0,12,11,1011,288,0,0,98,0,0,0
0,50,55,0,12,11,1011,288,0,0,98,0,0,0
0,55,60,0,12,12,1011,288,0,0,98,0,0,0
1,0,5,0,12,12,1011,288,0,0,98,0,0,0
1,5,10,0,12,12,1011,288,0,0,98,0,0,0
1,10,15,0,12,12,1011,288,0,0,98,0,0,0
1,15,20,0,12,12,1011,288,0,0,98,0,0,0
1,20,25,0,12,12,1011,288,0,0,98,0,0,0
1,25,30,0,12,11,1011,255,0,9,98,2,0,0
1,30,35,0,12,11,1011,244,0,6,98,2,1,0
1,35,40,0,12,11,1010,220,0,4,98,2,1,0
1,40,45,0,12,11,1010,225,0,3,98,2,1,0
1,45,50,0,12,11,1010,255,0,1,98,5,1,0
1,50,55,0,12,11,1010,252,0,1,98,8,2,0
1,55,60,0,12,11,1010,250,0,1,98,3,2,0
2,0,5,0,12,12,1010,250,0,0,98,3,2,0
2,5,10,0,12,11,1010,250,0,4,98,1,2,0
2,10,15,0,12,11,1010,250,0,4,97,1,2,0
2,15,20,0,12,11,1010,250,0,1,97,0,2,0
2,20,25,0,12,11,1010,250,0,0,97,0,2,0
2,25,30,0,12,11,1010,250,0,0,97,0,2,0
2,30,35,0,12,11,1010,250,0,0,98,0,2,0
2,35,40,0,12,11,1009,250,0,0,98,0,3,0
2,40,45,0,12,11,1009,250,0,0,97,2,3,0
2,45,50,0,12,11,1009,250,0,0,97,3,3,0
2,50,55,0,12,11,1009,200,0,0,97,1,3,0
2,55,60,0,12,11,1009,200,0,0,97,1,3,0
3,0,5,0,12,11,1009,200,0,0,97,0,3,0
3,5,10,0,12,11,1009,200,0,0,97,0,3,0
3,10,15,0,12,11,1009,200,0,0,98,0,3,0
3,15,20,0,12,11,1009,200,0,0,98,1,3,0
3,20,25,0,12,11,1009,200,0,0,98,3,4,0
3,25,30,0,12,11,1009,200,0,0,98,3,4,0
3,30,35,0,12,11,1009,200,0,0,98,3,4,0
3,35,40,0,12,11,1008,200,0,0,98,3,5,0
3,40,45,0,12,12,1008,190,0,0,98,5,5,0
3,45,50,0,12,12,1008,201,0,0,98,4,5,0
3,50,55,0,12,12,1008,191,0,0,98,2,6,0
3,55,60,0,12,12,1008,179,1,4,98,5,6,0
4,0,5,0,12,11,1008,167,1,6,97,5,6,0
4,5,10,0,12,11,1007,187,1,9,97,4,7,0
4,10,15,0,12,11,1007,188,0,9,97,4,7,0
4,15,20,0,12,11,1007,193,3,6,97,2,7,0
4,20,25,0,12,11,1007,192,0,6,97,3,8,0
4,25,30,0,12,11,1007,185,0,3,97,3,8,0
4,30,35,0,12,11,1007,186,0,8,97,4,8,0
4,35,40,0,12,11,1007,186,0,8,97,6,9,0
4,40,45,0,12,12,1007,186,0,0,98,9,10,0
4,45,50,0,12,12,1007,186,0,0,100,4,10,0
4,50,55,0,12,12,1007,188,0,0,98,4,10,0
4,55,60,0,12,12,1007,188,0,1,100,6,11,0
5,0,5,0,12,12,1006,188,0,1,98,6,12,0
5,5,10,0,12,11,1006,184,1,4,97,6,12,0
5,10,15,0,12,11,1006,182,1,4,97,4,13,0
5,15,20,0,12,11,1006,174,0,4,97,2,13,0
5,20,25,0,12,11,1006,165,0,4,97,1,13,0
5,25,30,0,12,12,1006,163,1,8,100,3,13,0
5,30,35,0,12,11,1005,161,0,8,98,5,13,0
5,35,40,0,12,12,1005,161,1,8,98,4,14,0
5,40,45,0,12,12,1005,162,3,8,98,4,14,0
5,45,50,0,12,12,1005,147,0,4,98,8,15,0
5,50,55,0,12,12,1005,188,0,4,98,8,16,0
5,55,60,0,13,12,1005,180,0,3,98,6,16,0
6,0,5,0,13,13,1005,186,0,3,98,13,17,0
6,5,10,0,13,13,1005,215,0,4,98,7,18,0
6,10,15,0,14,13,1005,216,0,4,98,5,19,0
6,15,20,0,14,14,1005,255,0,0,98,10,19,0
6,20,25,0,14,14,1004,223,0,0,98,3,19,0
6,25,30,0,14,14,1004,197,0,0,98,4,20,0
6,30,35,0,14,14,1004,209,0,0,98,5,20,0
6,35,40,0,14,14,1004,209,0,0,98,4,21,0
6,40,45,0,14,14,1004,231,0,0,98,3,21,0
6,45,50,0,14,14,1004,209,0,0,98,2,21,0
6,50,55,0,14,14,1004,235,0,0,98,3,21,0
6,55,60,0,14,14,1004,195,0,0,98,2,22,0
7,0,5,0,14,14,1004,234,0,0,98,3,22,0
7,5,10,0,14,14,1004,192,0,0,98,2,22,0
